uid,profession,pid,item_description,price,category,site_name
349,ME,979,"#12 x 3 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
349,ME,947,"1/4""-20 x 3-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
349,ME,877,"1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 72""",84.49,"Alloy|Flat|Cold Finished|1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
349,ME,1029,#7 Torx® Security Screw Driver Power Handle,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
349,ME,774,"1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.25,"Alloy|Flat|Cold Finished|1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
349,ME,936,"1/4""-20 x 2-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
349,ME,751,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",9.8,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
350,EE,90,"CLICK discrete input module, 16-point, 24 VDC, sinking/sourcing, 4 isolated common(s), 4 point(s) per common. Removable terminal block included.",46.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
350,EE,222,Sheet Metal Brake BB-12014H,21495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Hydraulic Sheet Metal Brakes",Bailiegh Industrial
350,EE,137,"Productivity1000 analog combo module, Input: 4-channel, current, 0-20 mA, Output: 2-channel, current, 4-20 mA. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",118.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
350,EE,294,Semi-Automatic Band Saw BS-800SA,86595.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
350,EE,68,"CLICK Analog PLC, 24 VDC required, serial ports, Discrete Input: 4-point, DC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, current/voltage.",142.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
350,EE,128,"Productivity1000 discrete combo module, Input: 8-point, 12-24 VDC, sinking/sourcing, Output: 7-point, 3.3-24 VDC, sinking, 1A/point. Requires P2-RTB or P2-RTB-1 removable terminal block or ZIPLink pre-wired cables.",61.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|DC & Combo I/O,Automation Direct
350,EE,142,"Productivity1000 terminal block, 10-pin spring clamp. For use with Productivity1000 I/O modules.",5.25,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Spare Parts & Specialty Items,Automation Direct
350,EE,46,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 25ft cable length, green. For use with 10/100/1000 Mbps networks.",15.5,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
350,EE,238,Plate Roll PR-409,15695.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Three Roll Plate Rolls",Bailiegh Industrial
350,EE,265,Sheet Metal Shear SH-12003-HD,52995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
350,EE,253,Compact Shear SH-8010,17595.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
350,EE,151,Hand Bender - RDB-10,795.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
351,CPE,676,Dosatron® IPK34-14GPM Industrial Plumbing Kit,266.69,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
351,CPE,716,"52"" Cone Kit for 52"" Fiberglass DURAFAN®",212.09,"Commercial & Industrial|Fans, Ventilation & Controls|Exhaust Fans",QC Supply
351,CPE,641,Dosatron® D8RE2 Injector,769.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
351,CPE,448,"Dynabrade® 56142 Vacuum Backing Pad, 6 Holes, 3 in Dia, 5/16-24 Male, Hook Attachment",26.66,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
351,CPE,714,Dosatron® D8R Medicator Repair Parts,48.81,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
351,CPE,566,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
351,CPE,435,"Dynabrade® 53972 Interface Pad, Hook Attachment",7.63,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
351,CPE,618,Fluorescent Quad 13 Watt 4100K,4.19,Commercial & Industrial|Lighting & Electrical|Light Bulbs,QC Supply
351,CPE,684,Dosatron® Eco-Cart Hook-Up Kit - D14MZ2,622.11,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
351,CPE,614,GOJO® Natural Orange™ Pumice Hand Cleaner - 1 Gal.,18.17,Commercial & Industrial|Office & Janitorial|Bath & Shower,QC Supply
351,CPE,506,7 X 1/4 T27 GRDNG WHL A24R 5/8 11,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
351,CPE,403,"Dynabrade® 56181 Vacuum Backing Pad, 5 Holes, 5 in Dia, 5/16-24 Male, Hook Attachment",30.71,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
351,CPE,317,"3M 28419 Threaded Wheel Adaptor Kit, 1/2-20 EXT x 5/8-11 INT",70.79,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
351,CPE,563,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
351,CPE,1032,"7PC TORX® Equivalent (6-Lobe) Tamper Resistant Screwdriver Kit Contains Sizes :#7,#8,#9,#10, #15,#20,#25",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
351,CPE,937,"1/4""-20 x 2-3/4"" Torx Self-Drilling Screws with Wings - Wood to Metal Reamers, #4 Point, T27 Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
351,CPE,963,"#10 x 3/4 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
351,CPE,457,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
351,CPE,590,4-1/2X1/4X5/8 NZ PLUS T27,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
351,CPE,681,Dosatron® Eco-Cart,160.64,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
351,CPE,1032,"7PC TORX® Equivalent (6-Lobe) Tamper Resistant Screwdriver Kit Contains Sizes :#7,#8,#9,#10, #15,#20,#25",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
352,IE,1033,"#10 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Key",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
352,IE,978,"#12 x 2-1/2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
352,IE,1037,"#27 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Key",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
352,IE,1002,"#45 Torx® Equivalent Security 5/16"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
352,IE,924,"#10 x 1-13/16"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #2 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
352,IE,955,"#14 x 7/8"" Self-Drilling Screws with Neoprene Bonded Sealing Washers, #1 Stitch, Hex Washer Head, #1 Point, 5/16"" Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
352,IE,964,"#10 x 1 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
352,IE,1026,#27 TORX® Equivalent (6-Lobe) Security Screw Driver Power Handle,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
352,IE,598,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
352,IE,1048,"#10-16 x 1"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #3 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
352,IE,459,DC CUTOFF WHEEL 4.5X1/4X7/8 NRTN MTL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
353,CPE,90,"CLICK discrete input module, 16-point, 24 VDC, sinking/sourcing, 4 isolated common(s), 4 point(s) per common. Removable terminal block included.",46.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
353,CPE,36,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 14ft cable length, black. For use with 10/100/1000 Mbps networks.",11.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
353,CPE,6,"ProSense hydrostatic submersible level transmitter, 0 to 5 psig (11.5ft of water column) sensing range, 4-20 mA, stainless steel body and non-fouling stainless steel protective cage, 1/2in male NPT with shielded and vented 30ft cable.",482.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
353,CPE,1007,"#9 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
353,CPE,470,DC CUTOFF WHEEL 9X1/4X5/8-11 NRTN MTL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
353,CPE,453,DC C/OFF WH T 27 4.5X1/4X7/8 GEM 43594,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
354,CE,913,"1/4""-20 x 4"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Undercut Flat Head with #3 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
354,CE,845,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 72""",135.66,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
354,CE,829,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 72""",88.92,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,889,"1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 24""",45.01,"Alloy|Flat|Cold Finished|1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,874,"1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 36""",43.51,"Alloy|Flat|Cold Finished|1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,889,"1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 24""",45.01,"Alloy|Flat|Cold Finished|1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,879,"1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 12""",18.73,"Alloy|Flat|Cold Finished|1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,210,Finger Brake BB-5014F,2595.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
355,CE,792,"1/4"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 18""",40.5,"Alloy|Flat|Cold Finished|1/4"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,1010,"#15 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
355,CE,296,Band Saw BS-24A,46495.0,Metalworking|Saws|Band Saws|Automatic Band Saws,Bailiegh Industrial
355,CE,261,Heavy Duty Hydraulic Metal Shear SH-8008-HD,27795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
355,CE,847,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 12""",7.03,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,1030,#8 TORX® Equivalent (6-Lobe) Security Power Handle Screwdriver,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
355,CE,179,Hydraulic Roll Bender R-H65,21995.0,Metalworking|Tube & Pipe Benders|Roll Benders|Hydraulic Roll Benders,Bailiegh Industrial
355,CE,786,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 36""",44.83,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,757,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 72""",55.2,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,935,"#12 x 3-5/8"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Flat Head, #2 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
355,CE,879,"1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 12""",18.73,"Alloy|Flat|Cold Finished|1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,1020,"#8 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
355,CE,952,"#10-16 x 1-13/16"" Self-Drilling Screws with Pilot Point, Flat Head with Combo Phillips / Square Drive, #3 Point, Tanner Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
355,CE,291,Horizontal Band Saw BS-360SA,17895.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
355,CE,844,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 60""",114.18,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
355,CE,175,Ring Roller R-M55,6395.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
356,EE,600,DURAFAN® PVC Shutters For Series II Fiberglass Fans,36.55,"Commercial & Industrial|Fans, Ventilation & Controls|Shutters & Inlets",QC Supply
356,EE,675,Dosmatic® SuperDos® 45 - 2.5%,679.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
356,EE,603,Zep® All-in-1 Premium Pressure Washing Concentrate - 1.35 Gal.,13.36,Commercial & Industrial|Office & Janitorial|Cleaning Tools & Supplies,QC Supply
356,EE,636,Dosatron® D128R Medicator,205.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
356,EE,690,"DURAFAN® Replacement Basket Fan Blades - 30""",49.56,"Commercial & Industrial|Fans, Ventilation & Controls|Replacement Fan Blades",QC Supply
356,EE,644,Dosatron® D14MZ2 Injector With Bypass Top,429.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
356,EE,291,Horizontal Band Saw BS-360SA,17895.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
356,EE,254,Sheet Metal Shear SH-12014,20895.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
356,EE,465,DC CUTOFF WHEEL 7X1/4X7/8 LL DISC *,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,489,16727 METABO DISC 4-1/2X3/32,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,621,Sweeney’s® Poison Moleworms™,22.99,"Commercial & Industrial|Pest Control, Rodent, & Insect|Mole Control",QC Supply
356,EE,452,DC CUTOFF WHEEL T 27 4.5X1/8X7/8 GEM,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,682,Dosatron® Li'l Bud-D Cart,311.84,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
356,EE,505,7 X 1/4 T27 GRDNG WHL A24R 7/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,844,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 60""",114.18,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
356,EE,284,Dual Miter Band Saw BS-350M,6295.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
356,EE,722,Dosatron® DosaCart Hook-Up Kit for 20 GPM,77.16,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
356,EE,259,Heavy Duty Hydraulic Sheet Metal Shear SH-8010-HD,25395.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
356,EE,150,Manual Tube Bender RDB-25,295.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
356,EE,813,"3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 72""",55.13,"Alloy|Flat|Cold Finished|3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
356,EE,151,Hand Bender - RDB-10,795.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
356,EE,477,7X1/4X7/8 NZ PLUS T27 17880,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,731,Casco LCW Pressure Washer General Cleaner - 1 Gal.,13.2,Commercial & Industrial|Power Wash & Disinfectant|Disinfectants,QC Supply
356,EE,558,DC CUTOFF WHEEL 7X1/4X7/8 NRTN MTL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
356,EE,234,Powered Slip Roll SR-5016E,3295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
357,CPE,712,Medicator RX,11.72,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
357,CPE,677,Casco Chlorinating Composition Powder - Dry Bleach - 35 lbs.,27.7,Commercial & Industrial|Office & Janitorial|Laundry & Cleaners,QC Supply
357,CPE,491,16745 METABO DISC 4X1/4X5/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
357,CPE,727,Dosatron® 8mm Hose for D14MZ2 Injector,9.18,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
357,CPE,564,DC CUTOFF WHEEL 4X1/4X5/8 MINI DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
357,CPE,953,"#10 x 2"" Self-Drilling Architectural Clip Screws, Low Profile Head with Combo Phillips / Square Drive, #3 Point, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
357,CPE,1011,"#20 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
